exact,hear,summer,economics,brochak,session,dear,give,philosophy,event,please,oaa,clash,newly,come,semester,permission,po,open,refer,one,part,instead,could,need,jhawar,join,programme,timetable,tentative,unable,ds,rich,wait,soon,minor,send,civilisation,decide,would,year,cs,know,thanks,u,sir,class,spring,faculty,however,fifth,visible,tomorrow,plan,another,do,look,second,still,unlist,message,prepare,timing,science,tell,foundation,enlist,english,spf,want,hence,fall,travel,page,offer,math,appropriate,upcoming,attend,like,fc,option,removal,thank,gain,theory,prepared,begin,compulsary,lit,offering,computation,abir,regard,check,psych,ashoka,issue,registration,date,intro,show,occur,vacation,fac,introduction,interdicsiplinary,remove,next,forgot,new,time,wold,prospective,hi,announce,pm,asap,wonder,curricular,taught,register,physic,bazaz,rathi,major,mind,academic,area,inform,hello,political,mahavir,advance,ct,list,happen,network,help,separate,grant,reistration,go,backpacker,th,registrarion,cts,access,plese,delete,possible,grateful,opt,course,take,slot,language,architecture,professor,clarity,unique,due,accordingly,return,world,share,switch,mental,pol,helpful,hope,hey,fix,co,tuesday,selection,change,held,forward,cognitive,history,let,addition,long,ir,correct,behaviour,trend,really,drop,needful,database,ev,query,add,psy,monsoon,two,admin,scalable,spanish,low,psychology,sem,right,thursday,likely,prof,interdicsplinary,nd,madam,chan,indian,literature,relation,health,connectivity,Target_Class
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430743323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257307236,0,0,0,0,0,0,0,0,0,0,0.447184717,0,0.39149571,0,0,0,0,0,0,0.342049566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363649086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223592359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309480223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0,0,0,0.162178197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233477793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239834266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455013609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314898313,0.33008079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227506804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39834965,0,0,0,0.314898313,0,0,0,0,0,0,0,0,0,0,0.370015513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0.143571464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206690845,0,0,0,0.308107406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201404909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308107406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292210564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387999931,0,0,0,0.201404909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105615542,0,0.256857558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352646926,0,0,0,0.278769975,0,0,0,0,0.387999931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280982091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211369148,0,0,0,0,0,0,0,0,0,0,0.367347045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280982091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532969566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183673522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468488407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353840998,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0.244885812,0,0,0,0,0.099699195,0,0.489771625,0,0,0,0,0.213956587,0,0,0,0,0,0,0,0,0,0,0,0,0.244885812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213956587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26943572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26943572,0,0,0,0,0,0,0,0.26943572,0,0,0,0,0,0.139860016,0,0,0,0,0,0,0.26943572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17836756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227467376,0,0.26943572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26943572,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0.296094386,0,0,0,0,0,0,0,0,0,0,0,0,0.185412635,0,0,0,0,0,0,0,0,0.312202517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331917275,0,0.20943801,0,0,0,0,0,0,0,0,0,0,0.357334019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469709508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250962884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357334019,0,0,0.204081818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214038593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188949313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676496951,0,0,0,0,0,0,0,0,0,0,0.239334523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400656232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25574991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364150035,0,0,0,0,0,0,0,0.207974604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218121301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0.148153921,0,0,0,0.121512925,0,0,0,0,0.154867187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174934548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196164059,0,0.656774058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328387029,0,0,0,0,0,0,0,0.260769314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328387029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184788503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178777217,0,0,0,0,0,0,0,0,0,0,0,0.298465713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330351416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193623164,0,0,0,0,0.330351416,0,0,0,0,0,0,0,0.224227645,0,0,0,0,0,0,0,0,0,0,0,0.363469288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363469288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363469288,0,0,0,0,0,0,0,0,0,0.188671422,0,0,0,0,0.204529837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29681453,0,0,0,0,0,0,0.363469288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0.180050472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259207388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266264353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38639213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442248366,0,0,0,0,0,0,0,0,0,0,0,0.38639213,0,0,0,0,0,0,0,0,0.252578388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349600569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38639213,0,0,0,0,0,0,9
0,0,0,0,0,0.334909094,0,0,0,0,0,0,0,0,0,0,0,0.292609873,0.334909094,0,0,0,0,0,0.292609873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196294476,0,0,0,0,0,0,0,0,0,0,0,0,0.227321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440232324,0,0,0,0,0,0,0,0,0,0,0.334909094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191274418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243937848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0.180126222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366610352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486788668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252684652,0.442434427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252684652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322256111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410964593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0.175264734,0,0,0,0.143748679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239656283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388478853,0,0,0,0,0,0,0,0.327967892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247976753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585142499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388478853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27911407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0.190482651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563383582,0,0.434593165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140124839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46787237,0,0,0.46787237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
